"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2023240";"";"None";"613.76";"2";"6.15";"13b";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1nc2ccccc2s1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"14.14";"0.27";"2.53";"8.90";"0";"CHEMBL2025282";"Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H292";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021850";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"2.1"
"CHEMBL2023239";"";"None";"629.82";"2";"6.87";"13a";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1";"IC50";"'='";"101.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025283";"Transactivation activity at glucocorticoid receptor in human HepG2 cells assessed as induction of tyrosine aminotransferase";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021850";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307718";"";"";"";"101.0"
"CHEMBL2023244";"";"None";"606.74";"2";"6.70";"23b";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1ccc2ccccc2c1";"IC50";"'='";"29.2";"nM";"7.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025283";"Transactivation activity at glucocorticoid receptor in human HepG2 cells assessed as induction of tyrosine aminotransferase";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021850";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307718";"";"";"";"29.2"
"CHEMBL2023617";"";"None";"608.71";"2";"5.49";"25b";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1";"IC50";"'='";"98.7";"nM";"7.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025283";"Transactivation activity at glucocorticoid receptor in human HepG2 cells assessed as induction of tyrosine aminotransferase";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021850";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307718";"";"";"";"98.7"
"CHEMBL2024025";"";"None";"496.63";"0";"4.12";"37";"C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2025288";"Inhibition of human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021850";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL501474";"";"None";"519.65";"1";"4.07";"18";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NCCC(C)(C)C)C(=O)CO";"IC50";"'='";"12.3";"nM";"7.91";"";"";"UO_0000065";"15.22";"0.29";"3.84";"7.00";"0";"CHEMBL1002258";"Inhibition of human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156642";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"12.3"
"CHEMBL503848";"";"None";"517.64";"1";"3.96";"21";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC1CCCCC1)C(=O)CO";"IC50";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"16.34";"0.31";"4.50";"7.49";"0";"CHEMBL1002258";"Inhibition of human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156642";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"3.5"
"CHEMBL1254419";"";"None";"404.43";"0";"4.70";"55";"CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cccc2c1OCC2";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1250869";"Transactivation activity at glucocorticoid receptor in human HeLa cells transfected with luciferase gene linked to MMTV promoter by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250518";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308376";"";"";"";"2000.0"
"CHEMBL1254420";"";"None";"422.42";"0";"4.84";"56";"CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(F)cc2c1OCC2";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1250869";"Transactivation activity at glucocorticoid receptor in human HeLa cells transfected with luciferase gene linked to MMTV promoter by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250518";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308376";"";"";"";"2000.0"
"CHEMBL1254080";"";"None";"468.52";"1";"6.44";"35";"COc1ccc(-c2ccccc2)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1250869";"Transactivation activity at glucocorticoid receptor in human HeLa cells transfected with luciferase gene linked to MMTV promoter by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250518";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308376";"";"";"";""
"CHEMBL3578274";"";"None";"497.45";"1";"5.90";"2d";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"10.99";"0.21";"-0.43";"7.26";"0";"CHEMBL3579001";"Antagonist activity at human glucocorticoid receptor expressed in CHOK1 cells assessed as inhibition of dexamethasone-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"CHEMBL3307512";"";"";"";"3.4"
"CHEMBL3578285";"";"None";"514.56";"1";"4.72";"2p";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"10.32";"0.19";"0.59";"6.05";"0";"CHEMBL3579001";"Antagonist activity at human glucocorticoid receptor expressed in CHOK1 cells assessed as inhibition of dexamethasone-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"CHEMBL3307512";"";"";"";"4.9"
"CHEMBL47463";"";"None";"373.50";"1";"6.37";"21";"COc1cccc2c1-c1ccc3c(c1C(C1C=CCC1)O2)C(C)=CC(C)(C)N3";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658536";"Inhibition of transcriptional repression in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"12.0"
"CHEMBL131";"PREDNISOLONE";"4.0";"360.45";"0";"1.56";"Prednisolone";"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL658535";"Inhibition of transcriptional activation in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"8.0"
"CHEMBL45720";"";"None";"375.51";"1";"6.76";"10c";"COc1cccc2c1-c1ccc3c(c1C(CC=C(C)C)O2)C(C)=CC(C)(C)N3";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658536";"Inhibition of transcriptional repression in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"23.0"
"CHEMBL1668066";"";"None";"480.61";"1";"5.18";"12c";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(F)c2)c(C)c1";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"16.23";"0.31";"2.62";"10.26";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"7.8"
"CHEMBL1668071";"";"None";"491.66";"1";"5.08";"14a";"CNc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)cc1";"IC50";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"15.66";"0.30";"2.62";"8.75";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"7.7"
"CHEMBL1668080";"";"None";"548.71";"1";"4.32";"14j";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(N[C@H](C)C(N)=O)c2)c(C)c1";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"14.22";"0.27";"3.48";"5.95";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"7.8"
"CHEMBL1684345";"";"None";"453.53";"1";"6.41";"(+/-)-12";"C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)N1CCCCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1686881";"Transrepression activity at GR expressed in NHDF cells assessed as IL-1beta-mediated IL-6 transcription by ELISA";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NHDF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307481";"";"";"";""
"CHEMBL765";"GUANETHIDINE";"4.0";"198.31";"0";"0.74";"GUANETHIDINE";"N=C(N)NCCN1CCCCCCC1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL442744";"";"None";"375.49";"0";"4.75";"19w";"CCCCCC1Oc2cccc(OC)c2-c2ccc(NS(C)(=O)=O)cc21";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL683499";"Effect on functional cellular GR-antagonism (GRAF) in human Glucocorticoid receptor (GR) expressing cells; ND means Not determined";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";""
"CHEMBL3215298";"ABAMECTIN";"3.0";"1732.15";"None";"None";"ABAMECTIN";"CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL185125";"";"None";"574.70";"2";"6.61";"31";"Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCC(=O)O)c2)cc1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"13.85";"0.27";"1.35";"7.57";"0";"CHEMBL874547";"Inhibition of [3H]dexamethasone binding to glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137096";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"11.0"
"CHEMBL393551";"";"None";"414.47";"1";"5.62";"56D1E1";"CC1(CC(O)(CNc2cccc3ncccc23)C(F)(F)F)CCCc2ccccc21";"IC50";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"19.78";"0.37";"2.58";"18.16";"0";"CHEMBL902641";"Displacement of fluorescent labeled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"8.2"
"CHEMBL238360";"";"None";"428.50";"1";"5.93";"55D1E1";"Cc1ccc2c(NCC(O)(CC3(C)CCCc4ccccc43)C(F)(F)F)cccc2n1";"IC50";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"19.37";"0.37";"2.37";"18.38";"0";"CHEMBL902641";"Displacement of fluorescent labeled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"8.3"
"CHEMBL393349";"";"None";"414.47";"1";"5.62";"54D1E2";"CC1(CC(O)(CNc2cccc3cnccc23)C(F)(F)F)CCCc2ccccc21";"IC50";"'='";"74.13";"nM";"7.13";"";"";"UO_0000065";"17.20";"0.32";"1.51";"15.79";"0";"CHEMBL902641";"Displacement of fluorescent labeled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"7.13"
"CHEMBL211441";"";"None";"516.56";"2";"5.83";"8";"CCC(CC)C1(CC(O)(C(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCc2ccccc21";"IC50";"'='";"5.248";"nM";"8.28";"";"";"UO_0000065";"16.03";"0.31";"2.45";"8.96";"1";"CHEMBL902641";"Displacement of fluorescent labeled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"8.28"
"CHEMBL235365";"";"None";"514.54";"2";"5.58";"7";"Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(C4CCCC4)CCCc4ccccc43)C(F)(F)F)cc12";"IC50";"'='";"8.128";"nM";"8.09";"";"";"UO_0000065";"15.72";"0.30";"2.51";"8.75";"0";"CHEMBL902641";"Displacement of fluorescent labeled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"8.09"
"CHEMBL211441";"";"None";"516.56";"2";"5.83";"8";"CCC(CC)C1(CC(O)(C(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCc2ccccc21";"IC50";"'='";"66.07";"nM";"7.18";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL902646";"Antagonist activity at glucocorticoid receptor in human A549 cells transfected with MMTV luciferase reporter gene assessed as inhibition of dexamethasone-induced activation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138343";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307651";"";"";"";"7.18"
"CHEMBL1682423";"";"None";"377.49";"0";"4.79";"(+/-)-13";"CO/N=C/c1c(-c2cccc3cc[nH]c23)cc(C)c2c1[C@H](C)[C@@H](O)C(C)(C)N2";"IC50";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1687055";"Agonist activity at human GR expressed in NHDF cells assessed as inhibition of IL-6 production by ELISA relative to Dexamethasone";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NHDF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681726";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307481";"";"";"";"4.2"
"CHEMBL304102";"";"None";"394.54";"0";"4.83";"34";"CCc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL685250";"Functional activity towards human Glucocorticoid receptor in genetically engineered cell line containing glucocorticoid response element and reporter gene encoding a secreted form of alkaline phosphatase";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147558";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"270.0"
"CHEMBL1668092";"";"None";"525.68";"1";"3.06";"20f";"Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N4CCCC(CO)C4)c3)c2c1";"IC50";"'>'";"6309.57";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"5.2"
"CHEMBL511";"PYRILAMINE";"4.0";"285.39";"0";"2.66";"PYRILAMINE";"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL914";"FEXOFENADINE";"4.0";"501.67";"2";"5.51";"FEXOFENADINE";"CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL1201010";"FLUDROCORTISONE ACETATE";"4.0";"422.49";"0";"2.44";"FLUDROCORTISONE ACETATE";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.22";"0.35";"5.26";"7.63";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"";"0.02"
"CHEMBL437002";"";"None";"297.37";"0";"3.92";"1-(2-FLUOROBENZOYL)-4-(PHENYLMETHYL)-PIPERIDINE";"O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
